Year,State,City,Population,Month,Month_No,2W,3W,4W,Bus,Goods,Total_EV,Public_AC,Public_DC,Private,Highway_Fast,Total_Charging_Stations,Station_Utilization,Avg_Daily_Sessions,Station_ID,Station_Name,Latitude,Longitude,Station_Type,Operator,Charger_Type,Total_Chargers,AC_Chargers,DC_Chargers,Fast_Chargers,Installation_Year,Parking_Capacity,Nearby_Highway,Nearby_Mall,Nearby_Hospital,Nearby_EV_Population,Status,Fast_Charger_Ratio,DC_Ratio,Station_Age,Utilization_Level,Avg_Daily_Users,Peak_Hour_Users,Avg_Wait_Time_Min,Avg_Charging_Time_Min,Queue_Length,Energy_Delivered_kWh,Usage_Utilization,Fault_Count,Downtime_Hours,Revenue_INR,Customer_Rating,Sessions,Completed_Sessions,Cancelled_Sessions,Demand_Level
2022,Rajasthan,Udaipur,1192900,February,2.0,1111.0,208.0,156.0,13.0,62.0,1550.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,171.0,59.0,14.0,55.0,3.0,92340.0,60.5,3.0,3.0,1385100.0,4.1,5130.0,5066.0,64.0,Medium
2022,Rajasthan,Udaipur,1192900,February,2.0,1111.0,208.0,156.0,13.0,62.0,1550.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,134.0,46.0,18.0,38.0,5.0,75040.0,53.4,1.0,1.0,675360.0,3.9,3752.0,3662.0,90.0,Low
2022,Rajasthan,Udaipur,1192900,February,2.0,1111.0,208.0,156.0,13.0,62.0,1550.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,137.0,47.0,12.0,33.0,6.0,111244.0,53.8,0.0,0.0,1446172.0,4.8,3973.0,3856.0,117.0,Low
2022,Rajasthan,Udaipur,1192900,March,3.0,1385.0,259.0,194.0,17.0,77.0,1932.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,184.0,64.0,21.0,49.0,5.0,154008.0,77.9,2.0,8.0,2156112.0,4.0,4968.0,4880.0,88.0,Medium
2022,Rajasthan,Udaipur,1192900,March,3.0,1385.0,259.0,194.0,17.0,77.0,1932.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,152.0,53.0,18.0,49.0,6.0,94848.0,53.8,2.0,4.0,1043328.0,4.0,3648.0,3519.0,129.0,Low
2022,Rajasthan,Udaipur,1192900,March,3.0,1385.0,259.0,194.0,17.0,77.0,1932.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,227.0,79.0,16.0,54.0,5.0,157992.0,77.9,1.0,1.0,2369880.0,3.8,5448.0,5355.0,93.0,Medium
2022,Rajasthan,Udaipur,1192900,March,3.0,1385.0,259.0,194.0,17.0,77.0,1932.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,129.0,45.0,17.0,36.0,5.0,114036.0,64.2,4.0,12.0,1140360.0,4.3,3354.0,3267.0,87.0,Medium
2022,Rajasthan,Udaipur,1192900,April,4.0,1339.0,251.0,188.0,16.0,75.0,1869.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,177.0,61.0,12.0,52.0,5.0,110448.0,49.6,4.0,4.0,1546272.0,4.1,4248.0,4087.0,161.0,Low
2022,Rajasthan,Udaipur,1192900,April,4.0,1339.0,251.0,188.0,16.0,75.0,1869.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,185.0,64.0,14.0,36.0,5.0,97680.0,72.9,2.0,4.0,879120.0,4.3,4440.0,4407.0,33.0,Medium
2022,Rajasthan,Udaipur,1192900,April,4.0,1339.0,251.0,188.0,16.0,75.0,1869.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,202.0,70.0,20.0,45.0,7.0,174528.0,77.6,0.0,0.0,2617920.0,4.6,5454.0,5381.0,73.0,Medium
2022,Rajasthan,Udaipur,1192900,April,4.0,1339.0,251.0,188.0,16.0,75.0,1869.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,133.0,46.0,16.0,39.0,6.0,93366.0,81.2,2.0,6.0,1213758.0,4.3,3458.0,3436.0,22.0,High
2022,Rajasthan,Udaipur,1192900,May,5.0,1368.0,256.0,192.0,17.0,77.0,1910.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,126.0,44.0,12.0,32.0,3.0,94500.0,58.6,2.0,8.0,850500.0,4.1,3780.0,3670.0,110.0,Low
2022,Rajasthan,Udaipur,1192900,May,5.0,1368.0,256.0,192.0,17.0,77.0,1910.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,88.0,30.0,19.0,33.0,5.0,76032.0,79.9,1.0,3.0,1140480.0,4.6,2376.0,2326.0,50.0,Medium
2022,Rajasthan,Udaipur,1192900,May,5.0,1368.0,256.0,192.0,17.0,77.0,1910.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,184.0,64.0,18.0,37.0,5.0,173880.0,65.7,4.0,4.0,1912680.0,3.9,4968.0,4798.0,170.0,Medium
2022,Rajasthan,Udaipur,1192900,May,5.0,1368.0,256.0,192.0,17.0,77.0,1910.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,166.0,58.0,21.0,36.0,6.0,95616.0,68.8,0.0,0.0,1434240.0,4.5,3984.0,3880.0,104.0,Medium
2022,Rajasthan,Udaipur,1192900,June,6.0,1518.0,284.0,213.0,18.0,85.0,2118.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,212.0,74.0,16.0,30.0,6.0,201824.0,70.5,3.0,12.0,3229184.0,3.7,5936.0,5850.0,86.0,Medium
2022,Rajasthan,Udaipur,1192900,June,6.0,1518.0,284.0,213.0,18.0,85.0,2118.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,123.0,43.0,18.0,34.0,6.0,77490.0,86.2,4.0,4.0,929880.0,4.1,3690.0,3549.0,141.0,High
2022,Rajasthan,Udaipur,1192900,June,6.0,1518.0,284.0,213.0,18.0,85.0,2118.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,236.0,82.0,19.0,31.0,7.0,177944.0,74.1,2.0,6.0,1957384.0,4.3,6844.0,6644.0,200.0,Medium
2022,Rajasthan,Udaipur,1192900,June,6.0,1518.0,284.0,213.0,18.0,85.0,2118.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,270.0,94.0,20.0,52.0,5.0,234360.0,69.8,2.0,6.0,3046680.0,4.3,7560.0,7287.0,273.0,Medium
2022,Rajasthan,Udaipur,1192900,July,7.0,1368.0,256.0,192.0,17.0,77.0,1910.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,146.0,51.0,15.0,52.0,5.0,114318.0,65.9,0.0,0.0,1714770.0,4.5,4234.0,4134.0,100.0,Medium
2022,Rajasthan,Udaipur,1192900,July,7.0,1368.0,256.0,192.0,17.0,77.0,1910.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,132.0,46.0,20.0,36.0,7.0,92400.0,77.9,1.0,2.0,1108800.0,4.3,3696.0,3637.0,59.0,Medium
2022,Rajasthan,Udaipur,1192900,July,7.0,1368.0,256.0,192.0,17.0,77.0,1910.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,246.0,86.0,17.0,45.0,6.0,184500.0,69.1,1.0,4.0,1845000.0,4.5,7380.0,7223.0,157.0,Medium
2022,Rajasthan,Udaipur,1192900,July,7.0,1368.0,256.0,192.0,17.0,77.0,1910.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,272.0,95.0,17.0,49.0,7.0,228480.0,86.6,0.0,0.0,2284800.0,4.5,8160.0,7887.0,273.0,High
2022,Rajasthan,Udaipur,1192900,August,8.0,1180.0,221.0,166.0,14.0,66.0,1647.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,276.0,96.0,13.0,43.0,4.0,200928.0,65.4,0.0,0.0,3214848.0,4.0,7728.0,7631.0,97.0,Medium
2022,Rajasthan,Udaipur,1192900,August,8.0,1180.0,221.0,166.0,14.0,66.0,1647.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,129.0,45.0,11.0,35.0,2.0,71079.0,52.1,2.0,6.0,924027.0,4.1,3741.0,3717.0,24.0,Low
2022,Rajasthan,Udaipur,1192900,August,8.0,1180.0,221.0,166.0,14.0,66.0,1647.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,179.0,62.0,14.0,52.0,5.0,147675.0,52.4,1.0,4.0,1624425.0,4.1,4475.0,4391.0,84.0,Low
2022,Rajasthan,Udaipur,1192900,August,8.0,1180.0,221.0,166.0,14.0,66.0,1647.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,259.0,90.0,17.0,40.0,6.0,233100.0,67.6,4.0,16.0,3263400.0,4.6,6475.0,6301.0,174.0,Medium
2022,Rajasthan,Udaipur,1192900,September,9.0,1068.0,200.0,150.0,13.0,60.0,1491.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,232.0,81.0,16.0,40.0,7.0,150800.0,52.3,0.0,0.0,1658800.0,4.7,6032.0,5990.0,42.0,Low
2022,Rajasthan,Udaipur,1192900,September,9.0,1068.0,200.0,150.0,13.0,60.0,1491.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,90.0,31.0,17.0,43.0,5.0,80190.0,55.2,2.0,10.0,801900.0,3.7,2430.0,2340.0,90.0,Low
2022,Rajasthan,Udaipur,1192900,September,9.0,1068.0,200.0,150.0,13.0,60.0,1491.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,233.0,81.0,12.0,46.0,6.0,163566.0,60.8,3.0,6.0,2453490.0,4.6,6058.0,5949.0,109.0,Medium
2022,Rajasthan,Udaipur,1192900,September,9.0,1068.0,200.0,150.0,13.0,60.0,1491.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,209.0,73.0,14.0,39.0,4.0,175769.0,73.7,1.0,5.0,2460766.0,4.7,6061.0,5824.0,237.0,Medium
2022,Rajasthan,Udaipur,1192900,October,10.0,1318.0,247.0,185.0,16.0,74.0,1840.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,219.0,76.0,15.0,37.0,4.0,178704.0,57.4,1.0,3.0,1608336.0,3.8,5256.0,5190.0,66.0,Low
2022,Rajasthan,Udaipur,1192900,October,10.0,1318.0,247.0,185.0,16.0,74.0,1840.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,193.0,67.0,17.0,41.0,4.0,166752.0,81.1,2.0,10.0,2167776.0,4.5,4632.0,4487.0,145.0,High
2022,Rajasthan,Udaipur,1192900,October,10.0,1318.0,247.0,185.0,16.0,74.0,1840.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,145.0,50.0,23.0,38.0,8.0,84100.0,83.1,1.0,2.0,1261500.0,4.5,4205.0,4173.0,32.0,High
2022,Rajasthan,Udaipur,1192900,October,10.0,1318.0,247.0,185.0,16.0,74.0,1840.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,156.0,54.0,18.0,50.0,7.0,112320.0,69.0,0.0,0.0,1235520.0,4.0,3744.0,3625.0,119.0,Medium
2022,Rajasthan,Udaipur,1192900,November,11.0,1465.0,274.0,206.0,18.0,82.0,2045.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,134.0,46.0,23.0,33.0,8.0,90584.0,80.7,2.0,6.0,1177592.0,4.7,3484.0,3460.0,24.0,High
2022,Rajasthan,Udaipur,1192900,November,11.0,1465.0,274.0,206.0,18.0,82.0,2045.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,106.0,37.0,17.0,53.0,4.0,92220.0,62.6,1.0,3.0,922200.0,4.3,3180.0,3144.0,36.0,Medium
2022,Rajasthan,Udaipur,1192900,November,11.0,1465.0,274.0,206.0,18.0,82.0,2045.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,127.0,44.0,18.0,44.0,6.0,70104.0,57.8,0.0,0.0,841248.0,4.5,3048.0,2950.0,98.0,Low
2022,Rajasthan,Udaipur,1192900,November,11.0,1465.0,274.0,206.0,18.0,82.0,2045.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,265.0,92.0,10.0,51.0,3.0,250425.0,54.2,4.0,4.0,2253825.0,4.5,7155.0,6904.0,251.0,Low
2022,Rajasthan,Udaipur,1192900,December,12.0,1401.0,262.0,197.0,17.0,78.0,1955.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,186.0,65.0,22.0,41.0,7.0,116250.0,71.1,3.0,12.0,1278750.0,4.2,4650.0,4571.0,79.0,Medium
2022,Rajasthan,Udaipur,1192900,December,12.0,1401.0,262.0,197.0,17.0,78.0,1955.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,183.0,64.0,11.0,40.0,4.0,181170.0,57.1,1.0,2.0,2355210.0,4.8,5490.0,5301.0,189.0,Low
2022,Rajasthan,Udaipur,1192900,December,12.0,1401.0,262.0,197.0,17.0,78.0,1955.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,138.0,48.0,15.0,30.0,6.0,129168.0,64.0,2.0,8.0,1937520.0,3.8,3588.0,3565.0,23.0,Medium
2022,Rajasthan,Udaipur,1192900,December,12.0,1401.0,262.0,197.0,17.0,78.0,1955.0,25.0,8.0,10.0,5.0,48.0,47.9,572.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,145.0,50.0,18.0,48.0,5.0,76560.0,77.2,0.0,0.0,918720.0,4.6,3480.0,3342.0,138.0,Medium
2023,Rajasthan,Udaipur,1204831,January,1.0,1919.0,359.0,269.0,23.0,107.0,2677.0,34.0,14.0,10.0,5.0,63.0,74.6,498.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,290.0,101.0,10.0,44.0,5.0,243600.0,53.4,3.0,15.0,3410400.0,4.0,8120.0,8057.0,63.0,Low
2023,Rajasthan,Udaipur,1204831,January,1.0,1919.0,359.0,269.0,23.0,107.0,2677.0,34.0,14.0,10.0,5.0,63.0,74.6,498.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,210.0,73.0,16.0,44.0,5.0,129360.0,76.8,4.0,8.0,1811040.0,4.6,5880.0,5795.0,85.0,Medium
2023,Rajasthan,Udaipur,1204831,January,1.0,1919.0,359.0,269.0,23.0,107.0,2677.0,34.0,14.0,10.0,5.0,63.0,74.6,498.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,193.0,67.0,22.0,36.0,6.0,208440.0,77.3,3.0,6.0,2918160.0,4.4,5790.0,5706.0,84.0,Medium
2023,Rajasthan,Udaipur,1204831,January,1.0,1919.0,359.0,269.0,23.0,107.0,2677.0,34.0,14.0,10.0,5.0,63.0,74.6,498.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,290.0,101.0,18.0,53.0,4.0,218660.0,86.2,0.0,0.0,2405260.0,4.4,7540.0,7467.0,73.0,High
2023,Rajasthan,Udaipur,1204831,February,2.0,1417.0,265.0,199.0,17.0,79.0,1977.0,34.0,14.0,10.0,5.0,63.0,74.6,498.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,279.0,97.0,13.0,31.0,5.0,217620.0,59.1,3.0,12.0,2611440.0,4.0,7254.0,7096.0,158.0,Low
2023,Rajasthan,Udaipur,1204831,February,2.0,1417.0,265.0,199.0,17.0,79.0,1977.0,34.0,14.0,10.0,5.0,63.0,74.6,498.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,237.0,82.0,22.0,55.0,7.0,220410.0,89.0,2.0,2.0,2424510.0,3.7,7110.0,6977.0,133.0,High
2023,Rajasthan,Udaipur,1204831,February,2.0,1417.0,265.0,199.0,17.0,79.0,1977.0,34.0,14.0,10.0,5.0,63.0,74.6,498.0,St0125,Udaipur Ev Hub 3,10.6609,75.5034,Private,Statiq,Ac,17.0,3.0,3.0,11.0,2022.0,41.0,No,No,Yes,9451.0,Active,0.6470588235294118,0.1764705882352941,3.0,Medium,140.0,49.0,24.0,49.0,6.0,108500.0,82.6,2.0,4.0,1736000.0,3.8,3500.0,3404.0,96.0,High
2023,Rajasthan,Udaipur,1204831,February,2.0,1417.0,265.0,199.0,17.0,79.0,1977.0,34.0,14.0,10.0,5.0,63.0,74.6,498.0,St0126,Udaipur Ev Hub 4,23.2508,74.0202,Public,Ather Grid,Dc,19.0,3.0,11.0,5.0,2022.0,14.0,No,Yes,Yes,6618.0,Active,0.2631578947368421,0.5789473684210527,3.0,Medium,140.0,49.0,20.0,54.0,7.0,133980.0,71.6,0.0,0.0,1607760.0,4.0,4060.0,4007.0,53.0,Medium
2023,Rajasthan,Udaipur,1204831,March,3.0,1291.0,242.0,181.0,16.0,72.0,1802.0,34.0,14.0,10.0,5.0,63.0,74.6,498.0,St0123,Udaipur Ev Hub 1,15.4319,84.9408,Public,Jio-Bp,Ac,19.0,7.0,11.0,1.0,2022.0,26.0,No,Yes,Yes,10629.0,Active,0.0526315789473684,0.5789473684210527,3.0,Medium,205.0,71.0,14.0,48.0,4.0,124845.0,74.6,3.0,3.0,1123605.0,3.9,5945.0,5737.0,208.0,Medium
2023,Rajasthan,Udaipur,1204831,March,3.0,1291.0,242.0,181.0,16.0,72.0,1802.0,34.0,14.0,10.0,5.0,63.0,74.6,498.0,St0124,Udaipur Ev Hub 2,24.7406,81.8059,Highway,Statiq,Mixed,14.0,3.0,10.0,1.0,2025.0,18.0,No,Yes,No,3943.0,Active,0.0714285714285714,0.7142857142857143,0.0,Low,155.0,54.0,24.0,44.0,8.0,77500.0,80.7,0.0,0.0,930000.0,4.7,3875.0,3743.0,132.0,High
